Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
RSRTC - 193413,Express Non AC Seater 2+3,06:10,12:30,06h 20m,252,42 Seats available,4.5,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
,,,,,,,,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Pooja Paraswnath Travels,NON A/C Sleeper (2+1),00:05,05:20,05h 15m,500,30 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,700,22 Seats available,3.3,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain Travels,A/C Sleeper (2+1),02:55,07:30,04h 35m,735,34 Seats available,3.1,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:55,10:30,03h 35m,550,19 Seats available,"4.1
12",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
,,,,,,,,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 190552,Express Non AC Seater 2+3,05:15,15:25,10h 10m,436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 192956,Express Non AC Seater 2+3,06:00,15:30,09h 30m,436,28 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 195784,Express Non AC Seater 2+3,07:00,16:40,09h 40m,438,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 150377,Express Non AC Seater 2+3,07:10,18:40,11h 30m,435,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 191686,Express Non AC Seater 2+3,09:10,19:00,09h 50m,436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 195575,Deluxe AC Seater 2+2,10:01,18:30,08h 29m,811,13 Seats available,"2.9
4",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 157466,Express Non AC Seater 2+3,11:15,21:45,10h 30m,436,36 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 194184,Express Non AC Seater 2+3,12:30,22:00,09h 30m,457,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 188804,Express Non AC Seater 2+3,14:20,23:45,09h 25m,436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 172923,Express Non AC Seater 2+3,16:00,01:30,09h 30m,436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels,A/C Sleeper (2+1),22:15,06:30,08h 15m,499,13 Seats available,"4.8
472",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,806,7 Seats available,"4.8
455",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,AC Sleeper (2+1),22:15,07:05,08h 50m,699,17 Seats available,"4.7
408",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
SURYAVANSHI TRAVELS,A/C Sleeper (2+1),22:00,06:15,08h 15m,750,13 Seats available,"4.6
418",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:45,03:00,08h 15m,540,22 Seats available,"4.7
140",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
