Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 6004,Super Luxury (Non AC Seater 2+2 Push Back),01:15,05:35,04h 20m,312,27 Seats available,"2.8
29",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8127,RAJDHANI (A.C. Semi Sleeper),04:45,09:25,04h 40m,377,32 Seats available,"3.9
24",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,,25 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,,30 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,,19 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,400,26 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,751,32 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,500,45 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
,,,,,800,23 Seats available,,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),00:10,04:25,04h 15m,392,22 Seats available,"3.6
19",Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
TGSRTC - 7291,LAHARI A/C SLEEPER CUM SEATER,04:00,08:30,04h 30m,476,31 Seats available,"1.2
15",Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
TGSRTC - 7226,Super Luxury (Non AC Seater 2+2 Push Back),05:30,11:00,05h 30m,392,19 Seats available,"3.4
15",Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
TGSRTC - 7246,Super Luxury (Non AC Seater 2+2 Push Back),07:20,12:50,05h 30m,392,30 Seats available,3.6,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
TGSRTC - 7159,Super Luxury (Non AC Seater 2+2 Push Back),08:15,13:45,05h 30m,392,31 Seats available,"1.7
4",Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05:00,08:55,03h 55m,900,15 Seats available,"3.6
12",Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),03:40,09:45,06h 05m,500,23 Seats available,2.7,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani
TGSRTC - 9508,Rajdhani (AC Semi Sleeper 2+2),00:15,04:35,04h 20m,420,31 Seats available,"2.6
4",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9512,Rajdhani (AC Semi Sleeper 2+2),00:25,04:15,03h 50m,420,25 Seats available,"2.7
7",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7194,Super Luxury (Non AC Seater 2+2 Push Back),01:00,05:20,04h 20m,347,26 Seats available,"3.4
9",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
,,,,,,,,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
,,,,,,,,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
,,,,,,,,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 1631,Rajdhani (AC Semi Sleeper 2+2),00:05,05:00,04h 55m,351,22 Seats available,"3.9
37",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TGSRTC - 1463,RAJDHANI (A.C. Semi Sleeper),02:20,05:45,03h 25m,351,33 Seats available,"3.1
16",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TGSRTC - 40062,Super Luxury (Non AC Seater 2+2 Push Back),02:35,05:35,03h 00m,289,29 Seats available,"4.0
15",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
,,,,,,,,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
