Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
WBTC (CTC) Habra-Midnapur - 194|07:00,Non AC Seater (2+3),07:00,09:30,02h 30m,98,16 Seats available,"4.5
27",Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Barasat-Midnapur - 208|07:45,Non AC Seater (2+3),07:45,09:25,01h 40m,98,32 Seats available,4.4,Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Habra-Midnapur - 194|04:55,Non AC Seater (2+3),04:55,09:00,04h 05m,138,41 Seats available,4.3,Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|05:25,Non AC Seater (2+3),05:25,09:35,04h 10m,138,44 Seats available,"4.0
14",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|05:55,Non AC Seater (2+3),05:55,10:15,04h 20m,138,16 Seats available,"4.5
26",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
SBSTC-HABRA - MIDNAPUR - 06:20 (MID DEPOT) - 1398,Non AC Seater (2+3),06:20,00:00,17h 40m,143,42 Seats available,"4.1
23",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
SBSTC-ASANSOL - BONGAON - VIA - HABRA - 09:25 (ASN DEPOT - 1350,Non AC Seater (2+3),10:35,14:05,03h 30m,155,35 Seats available,"3.2
60",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,17:35,03h 30m,155,11 Seats available,"3.7
65",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:25,03h 00m,147,27 Seats available,"3.3
55",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
SBSTC-BONGAON - ASANSOL - VIA - BARASAT - 05:00 (ASN DEP - 1515,Non AC Seater (2+3),06:00,11:00,05h 00m,180,37 Seats available,"3.2
21",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
SBSTC-HABRA - DURGAPUR - VIA - BARASAT - 07:00 (DGP DEPO - 915,Non AC Seater (2+3),07:00,12:00,05h 00m,180,26 Seats available,"4.3
56",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|05:05,Non AC Seater (2+3),05:05,09:00,03h 55m,165,19 Seats available,"3.6
37",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
SBSTC-KOLKATA - PURULIA - VIA - ASN - 05:00 - (PRL DEPOT - 262,Non AC Seater (2+3),05:00,11:30,06h 30m,250,51 Seats available,"1.9
18",Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
SBSTC-KOLKATA - PURULIA - VIA - ASN - 06:45 (PRL DEPOT) - 267,Non AC Seater (2+3),06:45,13:15,06h 30m,250,47 Seats available,"2.1
12",Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
SBSTC-KARUNAMOYEE - JHALDA - VIA - ASANSOL - 07:00 - 1088,Non AC Seater (2+3),07:00,14:45,07h 45m,250,36 Seats available,"4.6
14",Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),08:30,17:00,08h 30m,250,43 Seats available,"4.0
10",Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
,,,,,,,,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
,,,,,,,,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
,,,,,,,,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
,,,,,,,,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|06:00,Non AC Seater (2+3),06:00,10:00,04h 00m,177,19 Seats available,"4.2
47",Barasat (West Bengal) to Asansol (West Bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-asansol
WBTC (CTC) BARASAT -DURGAPUR - ASANSOL (AC-VOLVO) - 95|07:30,Volvo AC Seater (2+2),07:30,11:45,04h 15m,430,24 Seats available,"3.4
34",Barasat (West Bengal) to Asansol (West Bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-asansol
SBSTC-BONGAON - ASANSOL - VIA - BARASAT - 05:00 (ASN DEP - 1515,Non AC Seater (2+3),07:00,00:00,17h 00m,185,37 Seats available,"2.8
20",Barasat (West Bengal) to Asansol (West Bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-asansol
WBTC (CTC) HABRA-DIGHA via Bally - 26|03:45,Non AC Seater (2+3),03:45,06:05,02h 20m,87,44 Seats available,"4.0
4",Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:15,Non AC Seater (2+3),04:15,06:35,02h 20m,87,36 Seats available,4.5,Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,07:10,02h 40m,87,40 Seats available,4.5,Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat
,,,,,,,,Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat
,,,,,,,,Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Non AC Seater (2+3),06:30,09:30,03h 00m,110,51 Seats available,"4.2
172",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 07:15 (Haldia Depot) - 606,Non AC Seater (2+3),07:15,10:15,03h 00m,135,47 Seats available,"4.3
252",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Non AC Seater (2+3),07:15,10:15,03h 00m,112,28 Seats available,"4.1
75",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
