Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),05:00,08:45,03h 45m,110,42 Seats available,"4.1
88",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 05:30 (HALDIA DEPOT) - 626,Non AC Seater (2+3),05:30,08:30,03h 00m,110,36 Seats available,"4.0
173",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 06:20 (Haldia Depot) - 1028,Non AC Seater (2+3),06:20,09:20,03h 00m,110,44 Seats available,"4.1
31",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Non AC Seater (2+3),06:30,09:30,03h 00m,110,51 Seats available,"4.2
172",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Non AC Seater (2+3),07:15,10:15,03h 00m,112,28 Seats available,"4.1
75",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 07:15 (Haldia Depot) - 606,Non AC Seater (2+3),07:15,10:15,03h 00m,135,47 Seats available,"4.3
252",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
,,,,,,,,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-MIDNAPUR - KOLKATA - 04:40 (MID DEPOT) - 864,Non AC Seater (2+3),04:40,00:00,19h 20m,110,46 Seats available,"4.4
65",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-MIDNAPUR - KOLKATA - 05:10 (MID DEPOT) - 3210,Non AC Seater (2+3),05:10,00:00,18h 50m,110,46 Seats available,"3.6
46",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-MIDNAPUR - KOLKATA - 05:30 (MID DEPOT) - 1220,Non AC Seater (2+3),05:30,00:00,18h 30m,110,34 Seats available,"4.1
81",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
,,,,,,,,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
,,,,,,,,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-KOLKATA - BISHNUPUR - VIA - ARAMBAG - 06:25 (ARM D - 3610,Non AC Seater (2+3),06:25,08:55,02h 30m,76,42 Seats available,"4.1
62",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 07:30 - 574,Non AC Seater (2+3),07:30,10:00,02h 30m,95,46 Seats available,"4.4
134",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 08:30 - 575,Non AC Seater (2+3),08:30,11:00,02h 30m,95,48 Seats available,"4.3
154",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
,,,,,,,,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
,,,,,,,,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
,,,,,,,,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
,,,,,,,,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),08:00,12:25,04h 25m,299,45 Seats available,"4.5
371",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,420,31 Seats available,"4.5
340",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Express Line,Volvo 9600 A/C Semi Sleeper (2+2),13:45,18:15,04h 30m,749,6 Seats available,"4.5
414",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:30,18:25,04h 55m,750,13 Seats available,"4.5
304",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
,,,,,,,,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
,,,,,,,,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
,,,,,,,,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 05:40 - 301,Non AC Seater (2+3),05:40,11:10,05h 30m,185,28 Seats available,"3.6
104",Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 06:40 - 305,Non AC Seater (2+3),06:40,12:10,05h 30m,185,36 Seats available,"3.7
79",Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 07:20 - 742,Non AC Seater (2+3),07:20,12:50,05h 30m,185,29 Seats available,"3.5
94",Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
,,,,,,,,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
,,,,,,,,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
,,,,,,,,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
,,,,,,,,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
,,,,,,,,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura
SBSTC-KOLKATA - PURULIA - VIA - ASN - 05:00 - (PRL DEPOT - 262,Non AC Seater (2+3),05:00,09:30,04h 30m,180,51 Seats available,"2.1
13",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
SBSTC-KARUNAMOYEE - ASANSOL - 05:15 (ASN DEPOT) - 481,Non AC Seater (2+3),05:15,10:15,05h 00m,185,42 Seats available,"3.6
85",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
SBSTC-KOLKATA - ASANSOL - 05:30 (HOWRAH DEPOT) - 776,Non AC Seater (2+3),05:30,10:00,04h 30m,180,50 Seats available,"3.4
13",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
SBSTC-KARUNAMOYEE - MIDNAPUR - 06:00 (MID DEPOT) - 974,Non AC Seater (2+3),06:00,09:30,03h 30m,118,39 Seats available,"3.4
43",Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 06:15 - 2215,Non AC Seater (2+3),06:15,00:00,17h 45m,129,47 Seats available,"4.4
28",Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
SBSTC-KARUNAMOYEE - JHARGRAM - 05:30 (JHRM DEPOT) - 954,Non AC Seater (2+3),06:30,09:50,03h 20m,110,43 Seats available,"4.3
35",Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
,,,,,,,,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
,,,,,,,,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
,,,,,,,,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
,,,,,,,,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,138,10 Seats available,"4.2
29",Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,138,42 Seats available,"4.9
18",Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,138,38 Seats available,"4.9
14",Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
,,,,,,,,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,97,31 Seats available,"4.5
5",Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,97,45 Seats available,4.3,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,97,40 Seats available,4.3,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
,,,,,,,,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,80,31 Seats available,4.2,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,80,45 Seats available,4.2,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,80,40 Seats available,4.2,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
,,,,,,,,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
,,,,,,,,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
,,,,,,,,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
,,,,,,,,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat
SBSTC-ASANSOL - BONGAON - VIA - HABRA - 09:25 (ASN DEPOT - 1350,Non AC Seater (2+3),10:35,14:05,03h 30m,155,38 Seats available,"3.2
60",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,17:35,03h 30m,155,11 Seats available,"3.7
65",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:25,03h 00m,147,27 Seats available,"3.3
55",Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal
WBTC (CTC) Habra-Midnapur - 194|13:40,Non AC Seater (2+3),13:40,16:55,03h 15m,120,46 Seats available,4.0,Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
WBTC (CTC) Habra-Midnapur - 194|14:45,Non AC Seater (2+3),14:45,17:55,03h 10m,120,44 Seats available,"4.8
12",Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:55,03h 15m,120,34 Seats available,"4.0
78",Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
WBTC (CTC) Barasat-Midnapur - 208|16:50,Non AC Seater (2+3),16:50,19:05,02h 15m,120,39 Seats available,4.0,Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 06:00 (BRP DEP - 1020,Non AC Seater (2+3),06:00,10:00,04h 00m,159,49 Seats available,"3.9
14",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - BOLPUR - 06:45 - 1090,Non AC Seater (2+3),06:45,10:45,04h 00m,143,45 Seats available,"3.8
26",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 07:00 (BRP DEP - 1021,Non AC Seater (2+3),07:00,11:00,04h 00m,159,50 Seats available,"2.2
4",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 08:00 (BRP DEP - 1022,Non AC Seater (2+3),08:00,12:00,04h 00m,159,52 Seats available,"2.6
5",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,Non AC Seater (2+3),08:30,14:00,05h 30m,159,52 Seats available,3.2,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),08:50,14:15,05h 25m,159,52 Seats available,3.2,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 09:25 (DGP) - 1126,Non AC Seater (2+3),09:25,13:25,04h 00m,163,52 Seats available,3.2,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 10:20 - 1023,Non AC Seater (2+3),10:20,14:20,04h 00m,163,52 Seats available,"2.9
4",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 11:00 - 1024,Non AC Seater (2+3),11:00,15:00,04h 00m,163,52 Seats available,"2.9
6",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 12:20 - 3887,Non AC Seater (2+3),12:20,16:20,04h 00m,163,52 Seats available,"3.7
4",Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),12:45,18:30,05h 45m,170,52 Seats available,3.3,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur
SBSTC-KOLKATA - SURI - 06:00 - (Suri Depot) - 2405,Non AC Seater (2+3),06:00,11:30,05h 30m,190,38 Seats available,"2.8
19",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 07:15 - (Suri Depot) - 2624,Non AC Seater (2+3),07:15,12:45,05h 30m,190,44 Seats available,"3.4
16",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,13:30,05h 00m,190,35 Seats available,"2.2
10",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
,,,,,,,,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
,,,,,,,,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-DURGAPUR - DIGHA - VIA - BISHNUPUR - 06:15 - 1245,Non AC Seater (2+3),06:15,15:00,08h 45m,238,49 Seats available,"3.0
27",Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha
SBSTC-ASANSOL - DIGHA - 05:45 - 1377,Non AC Seater (2+3),06:50,15:35,08h 45m,238,33 Seats available,"3.4
43",Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha
SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),20:00,04:45,08h 45m,238,15 Seats available,"3.9
173",Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha
